Participant 0 Task B
Guided Jumping
GESTURE 0: 0.0148891, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
STOPPED: 0.1102588, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
GESTURE 0: 0.1102588, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
STOPPED: 0.1386253, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
GESTURE 0: 0.1386253, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
STOPPED: 0.3464613, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
GESTURE 0: 0.3464613, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
RESTART: 4.333693, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
GESTURE 1: 4.333693, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
7.347202, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
NODE 1: 7.347202, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
10.35969, (-4.8700, 0.8000, -0.4517), (0.0000, 315.0000, 0.0000)
13.37282, (-5.4800, 0.8000, 1.2383), (0.0000, 270.0000, 0.0000)
NODE 2: 13.37282, (-5.4800, 0.8000, 1.2383), (0.0000, 270.0000, 0.0000)
16.38608, (-6.2000, 0.8000, 0.9983), (0.0000, 0.0000, 0.0000)
19.399, (-6.3200, 0.8000, 4.2383), (0.0000, 270.0000, 0.0000)
22.41204, (-11.5200, 0.8000, 3.8883), (0.0000, 270.0000, 0.0000)
25.42434, (-13.3300, 0.8000, 2.2683), (0.0000, 180.0000, 0.0000)
28.43741, (-13.1400, 0.8000, -1.3117), (0.0000, 180.0000, 0.0000)
31.45, (-13.1400, 0.8000, -4.6617), (0.0000, 245.0000, 0.0000)
34.46289, (-15.6600, 0.8000, -6.3317), (0.0000, 270.0000, 0.0000)
NODE 3: 34.46289, (-15.6600, 0.8000, -6.3317), (0.0000, 270.0000, 0.0000)
37.47633, (-17.3200, 0.8000, -6.9317), (0.0000, 90.0000, 0.0000)
40.48856, (-14.3500, 0.8000, -6.6817), (0.0000, 103.9739, 0.0000)
43.5009, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
NODE 4: 43.5009, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
CHOICE: 43.5009, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
STOPPED: 43.5009, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
SELECTED 1: 48.02755, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
RESTART: 48.54081, (-12.9600, 0.8000, -8.0517), (0.0000, 90.0000, 0.0000)
51.55428, (-11.1900, 0.8000, -7.1817), (0.0000, 180.0000, 0.0000)
Repeat

